Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,1.0,29.134129,49.64231,2104.0125,0.014872721,0.031942774,21.329351,0.0,Nov,3,2,4,2,Returning_Visitor,True,True
3.0,37.57974,0.0,0.0,3.1026156,101.25112,0.0,0.020422878,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,False,False
3.0,270.26068,0.0,0.0,40.78037,2152.8923,0.0,0.013280798,49.128567,0.0,Dec,2,2,3,6,Returning_Visitor,False,False
4.0,218.31767,2.0,187.80977,30.0,916.8345,0.016666668,0.025,35.93313,0.0,May,3,2,1,3,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,8.871199,1264.5012,0.03333333,0.06666667,0.0,0.0,Jul,1,1,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,1093.5187,0.022005824,0.05,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
4.0,117.98022,1.0,0.0,29.0,779.00555,0.0,0.012562088,31.100208,0.0,May,2,2,3,4,Returning_Visitor,False,True
2.0,0.0,3.0,0.0,66.52499,5309.6978,0.019997232,0.05443684,14.140037,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
10.041039,298.83466,3.0,125.20159,58.464092,2446.88,0.0,0.021977413,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,133.17528,0.0,0.018359084,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
1.0,24.107218,0.0,0.0,15.889617,350.93298,0.018181818,0.025,0.0,0.0,Mar,2,2,3,1,New_Visitor,True,False
2.0,79.554955,0.0,0.0,70.96484,1883.7186,0.0077396366,0.015400157,6.0543118,0.0,Nov,2,2,1,2,Returning_Visitor,True,True
2.0,6.4224615,0.0,0.0,33.0,1367.8467,0.019353386,0.03631074,0.0,0.0,Mar,2,1,1,1,Returning_Visitor,False,False
6.0,232.50468,0.0,0.0,26.703302,1207.2312,0.0,0.010524666,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,150.9704,0.0,0.06356527,0.0,0.0,Dec,1,2,1,2,Returning_Visitor,False,False
1.0,129.093,0.0,0.0,67.920555,1420.0941,0.0019621302,0.015797755,0.0,0.0,Aug,2,2,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,24.0,339.5687,0.046608306,0.084258325,0.0,0.8,May,2,2,4,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,515.86676,0.0,0.010025946,55.474785,0.0,Oct,1,1,1,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,19.633396,0.101946265,0.19875482,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,False
6.0,159.52428,0.0,0.0,42.29294,830.10175,0.014266071,0.020682972,16.170818,0.0,May,2,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Oct,1,8,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,24.0,3472.7957,0.039215926,0.06687433,0.0,0.0,Mar,1,2,3,1,Returning_Visitor,False,False
5.0,54.734222,0.0,0.0,4.0,120.50385,0.0,0.03468848,0.0,0.0,May,2,2,4,5,New_Visitor,False,False
4.0,277.61502,0.0,0.0,91.232056,3631.2998,0.0061619156,0.028571429,5.0939302,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,72.40823,0.0,0.08333478,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,8,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,35.0,1385.6863,0.03333333,0.057199743,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
3.0,115.148735,0.0,0.0,51.884262,2241.2917,0.0,0.015384615,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
1.0,0.0,0.0,0.0,23.0,887.38354,0.018731866,0.038187504,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,False,False
4.0,34.688293,0.0,0.0,44.70204,437.9981,0.0,0.0047498303,0.0,0.0,Jul,2,2,4,3,Returning_Visitor,True,False
1.0,12.54773,0.0,0.0,23.0,285.96912,0.0,0.009790578,0.0,0.0,Nov,2,2,1,3,New_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,908.48895,0.0,0.025,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,35.0,1386.2313,0.0,0.0,136.36012,0.0,Oct,1,1,1,7,Returning_Visitor,False,True
9.0,85.805595,0.0,0.0,9.0,212.98645,0.0,0.010481127,0.0,0.0,Nov,2,4,6,2,Returning_Visitor,False,False
4.0,98.9547,0.0,0.0,7.0,212.154,0.028571429,0.040750347,0.0,0.0,Jul,3,2,8,4,Returning_Visitor,False,False
5.0,55.68685,0.0,0.0,8.0,284.52548,0.0,0.010020519,0.0,0.0,Dec,2,2,2,4,New_Visitor,False,False
2.0,28.326162,0.0,0.0,45.0,2000.2649,0.0040085195,0.02,22.050346,0.0,Dec,2,2,6,1,Returning_Visitor,False,True
1.0,67.57063,0.0,0.0,11.0,302.9361,0.0,0.018641187,0.0,0.0,May,4,1,8,20,New_Visitor,False,False
2.0,93.761925,0.0,0.0,8.0,235.88243,0.028571429,0.057174698,0.0,0.0,Jul,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,12.823844,0.0,0.06666667,0.0,0.0,Mar,2,2,7,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,1934.8014,0.0,0.015125686,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,111.8247,8060.4375,0.014837226,0.05,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
5.0,95.773895,0.0,0.0,24.0,686.8896,0.01546137,0.01986125,27.646084,0.0,May,1,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,143.66374,0.0,0.0087502105,0.0,0.0,Nov,3,2,7,1,Returning_Visitor,True,False
4.0,332.02307,0.0,0.0,14.0,2681.2524,0.0,0.022222223,17.568096,0.0,Mar,4,1,1,6,Returning_Visitor,False,False
4.0,54.727627,0.0,0.0,10.0,191.91568,0.0,0.020851983,0.0,0.0,Oct,2,2,1,11,Returning_Visitor,True,False
0.0,0.0,1.0,58.72469,50.0,856.89026,0.013612243,0.027170569,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,106.32282,0.0,0.07143458,0.0,0.0,May,1,1,1,4,New_Visitor,False,False
4.0,52.26151,0.0,0.0,27.0,1663.5704,0.0051477603,0.020101562,9.326244,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.23014,349.09647,0.0,0.018204175,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,2.0,0.0,9.0,147.93546,0.0,0.025,0.0,0.0,Dec,2,4,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,472.06168,0.048584446,0.08124349,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,495.6821,0.0,0.022222223,0.0,0.0,Jul,2,2,6,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,1085.801,0.0,0.022414988,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.252724,139.3335,0.2,0.13333334,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.1132743,294.9991,0.07692095,0.10897424,0.0,0.0,Jul,3,2,4,1,Returning_Visitor,False,False
6.0,54.636932,0.0,0.0,4.0,20.142084,0.03770927,0.07271758,0.0,0.0,Nov,2,5,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,800.8619,0.030089144,0.058733754,0.0,0.0,Nov,1,8,7,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,151.3714,0.053273633,0.1,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
1.0,14.286868,0.0,0.0,38.0,948.61676,0.0,0.007142857,0.0,0.0,Nov,4,1,4,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,226.92802,0.0,0.016666668,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
5.0,29.971436,0.0,0.0,2.0,0.0,0.0,0.039871167,0.0,0.0,Nov,2,2,2,5,Returning_Visitor,True,False
2.0,45.147533,2.0,34.894222,15.0,376.88702,0.029788764,0.044005748,0.0,0.8,May,2,6,3,6,Returning_Visitor,False,False
3.0,58.59055,0.0,0.0,19.0,281.77676,0.008102892,0.02052494,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
6.0,64.0762,0.0,0.0,112.1809,1965.2195,0.012123757,0.01804639,13.560834,0.2,May,3,2,1,3,Returning_Visitor,False,False
1.0,79.485466,0.0,0.0,16.0,324.51205,0.0,0.018263841,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
6.0,121.71681,0.0,0.0,45.0,1283.7676,0.004293515,0.016666668,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False
0.0,0.0,5.0,274.43304,19.0,424.33307,0.030341225,0.037778664,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
3.0,16.11892,0.0,0.0,48.0,1259.1473,0.0,0.0028026479,0.0,0.0,May,2,2,7,2,Returning_Visitor,True,False
2.0,24.021645,1.0,62.562233,21.0,656.0464,0.0,0.008439429,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,260.50766,0.0,0.015384615,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,695.1762,0.057108935,0.04,0.0,0.6,May,3,2,9,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.1094866,171.16338,0.0,0.02980802,0.0,0.4,May,2,2,6,4,New_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,387.36154,0.012475529,0.03632056,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
5.0,148.54251,0.0,0.0,30.0,1517.2719,0.0048689377,0.013333333,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,False
3.0,87.49565,0.0,0.0,20.0,355.2064,0.021598155,0.05500319,0.0,0.0,Dec,3,2,7,2,Returning_Visitor,False,False
2.0,22.966106,0.0,0.0,326.4754,8959.942,0.0036007552,0.02,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,True,True
0.0,0.0,2.0,91.57428,63.83462,1663.1843,0.0058132345,0.024095893,8.920029,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,10,1,1,Returning_Visitor,False,False
6.0,113.658646,1.0,7.0471706,39.0,990.5339,0.007980719,0.01802974,9.093404,0.0,Oct,3,2,6,2,Returning_Visitor,True,False
4.0,51.155617,0.0,0.0,16.012573,590.8266,0.0,0.005840022,0.0,0.0,May,3,2,3,2,Returning_Visitor,False,False
1.0,13.57978,0.0,0.0,30.0,785.44543,0.0,0.013855839,4.843796,0.0,Nov,1,1,3,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,160.68405,0.0,0.0344297,0.0,0.0,May,3,2,1,2,Returning_Visitor,False,False
1.0,69.88551,1.0,20.454113,7.0,305.67053,0.0,0.009040315,0.0,0.0,May,1,1,1,4,New_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,69.69144,0.0,0.06666667,0.0,0.0,Nov,2,1,8,2,Returning_Visitor,False,True
1.0,68.2887,0.0,0.0,154.72705,8081.655,0.02353174,0.035028882,0.0,0.31006977,May,3,2,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,209.7389,0.0,0.025,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,1,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,5.0,69.39476,0.0,0.056091666,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False
10.730767,326.02933,2.0,166.67377,45.0,1719.7445,0.0,0.00952381,6.1428947,0.0,Dec,2,10,3,2,Returning_Visitor,True,False
1.0,73.31713,2.0,829.4045,19.0,1038.5441,0.0,0.015749881,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,True,False
3.0,47.106815,0.0,0.0,4.0,104.96645,0.028571429,0.03333333,0.0,0.0,Dec,3,2,7,10,Returning_Visitor,False,False
4.1355205,64.66466,0.0,0.0,186.76367,9664.604,0.004444836,0.015779892,0.0,0.8,May,1,8,8,6,Returning_Visitor,False,False
4.9345,96.11315,1.0,0.0,30.0,2667.6943,0.013276136,0.035889346,6.2224627,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
2.0,21.93675,0.0,0.0,13.0,217.3088,0.0,0.0096627185,86.082855,0.0,May,2,2,4,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,29.757904,0.0,0.1,0.0,0.0,Mar,1,1,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,105.389595,0.0,0.03022607,0.0,0.4,Feb,3,2,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,67.07412,0.0,0.05461805,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,14.865206,183.52985,0.035977993,0.06666667,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,162.47212,0.14736108,0.11186464,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,False
11.0,249.42635,0.0,0.0,18.0,342.16235,0.0,0.012898717,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,325.75674,0.0,0.039209202,0.0,0.4,May,2,2,8,4,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,98.30406,5708.669,0.005406267,0.0110998005,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,True,True
6.0,53.401917,0.0,0.0,16.0,259.04132,0.0,0.0180986,0.0,0.0,Mar,2,2,4,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,387.26892,0.025,0.059811704,0.0,0.0,June,4,1,4,1,Returning_Visitor,False,False
1.0,27.361767,0.0,0.0,39.896294,1648.6812,0.0058031944,0.013229814,0.0,1.0,May,3,2,4,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,21.0,257.82825,0.0,0.008333333,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
4.0,92.99102,0.0,0.0,10.0,108.86339,0.06666667,0.08621216,0.0,0.0,May,2,6,4,5,Returning_Visitor,False,False
1.0,147.2468,0.0,0.0,33.0,959.0072,0.0,0.008333333,0.0,0.0,Oct,1,8,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,103.52888,0.0,0.061473746,0.0,0.7988099,May,2,2,2,4,Returning_Visitor,False,False
2.0,272.74152,0.0,0.0,33.0,1223.4491,0.012483397,0.026836667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,48.420002,0.06666667,0.100223035,0.0,0.6,May,1,2,1,6,New_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,1294.4944,0.0,0.0125,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,False
4.0,72.96261,2.0,215.75797,24.0,365.57724,0.0,0.0023062115,0.0,0.0,May,2,2,7,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,143.32336,0.0,0.1,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,159.49158,0.0,0.1,0.0,0.6,May,2,2,1,6,Returning_Visitor,False,False
4.0,148.49179,0.0,0.0,4.0,24.680168,0.0,0.044303462,0.0,0.0,Aug,1,1,6,5,New_Visitor,False,False
13.0,108.94141,0.0,0.0,66.46201,1650.0593,0.011381283,0.023042107,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,28.0,886.8099,0.008095046,0.016666668,0.0,0.0,Dec,2,7,3,2,Returning_Visitor,False,False
4.0,172.03427,0.0,0.0,23.316399,1260.9797,0.011597766,0.020799572,16.00377,0.0,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,1276.1829,0.0,0.04804031,0.0,0.0,Mar,2,1,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,60.083157,1139.5082,0.0,0.013328773,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,54.764957,0.2,0.2,0.0,0.0,Sep,3,2,2,1,Returning_Visitor,False,False
4.0,40.58341,2.0,310.6161,24.0,732.2414,0.0,0.008926071,17.379684,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,557.9544,0.025,0.03333333,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
8.0,73.208786,0.0,0.0,27.0,1019.20306,0.0,0.0153297335,0.0,0.0,Nov,2,2,7,8,Returning_Visitor,False,False
5.0,45.209328,0.0,0.0,63.542732,1632.1019,0.008383725,0.014285714,0.0,0.0,May,4,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,11.0,1009.7138,0.035936043,0.049623363,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,32.0,668.2747,0.14813386,0.1,0.0,0.4,May,3,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.397655,680.52783,0.0071245357,0.015640313,0.0,0.0,Mar,3,2,9,11,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,28.441793,0.008399159,0.07907799,0.0,0.0,Dec,2,6,7,8,Returning_Visitor,False,False
1.0,14.922408,0.0,0.0,40.72825,832.38904,0.01802883,0.03632472,7.52878,0.8,May,2,2,6,6,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,5,9,3,Returning_Visitor,True,False
3.0,182.40895,0.0,0.0,33.0,3655.8115,0.0,0.007142857,0.0,0.0,Mar,2,6,3,2,New_Visitor,False,False
3.0,68.95302,0.0,0.0,9.0,231.97012,0.0,0.0046704253,0.0,0.0,Sep,3,2,1,5,New_Visitor,False,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
0.0,0.0,3.0,18.05791,15.0,892.68256,0.029650316,0.05,0.0,0.8,May,1,1,3,1,Returning_Visitor,False,False
8.0,463.2018,0.0,0.0,34.0,1548.9124,0.0,0.015556194,89.24655,0.0,Nov,1,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,499.24973,0.010526316,0.013333333,0.0,0.0,Mar,2,2,7,15,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,39.063686,0.043631908,0.05,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,349.3711,0.0437353,0.120995514,0.0,0.0,June,2,2,1,13,Returning_Visitor,False,False
3.0,164.85149,0.0,0.0,66.22434,1411.9655,0.0031392856,0.018181818,16.718744,0.4,May,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,180.75304,0.0,0.0,0.0,0.0,Aug,1,1,1,5,New_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,127.57094,0.0,0.059948877,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,53.841415,0.06666667,0.124183886,0.0,0.6,Feb,3,2,3,4,Returning_Visitor,False,False
0.0,0.0,4.0,101.38063,3.0,185.49353,0.0,0.016666668,0.0,0.0,May,1,1,1,11,Returning_Visitor,False,False
10.0,523.31464,0.0,0.0,121.25865,8794.387,0.0020371636,0.0125,0.0,0.0,Dec,1,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,53.0,1017.8134,0.01,0.016666668,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,88.88127,0.0,0.1,0.0,0.0,May,2,10,6,6,Returning_Visitor,True,False
2.0,16.686857,0.0,0.0,27.0,749.10223,0.0,0.007968873,0.0,0.0,Nov,2,2,1,6,New_Visitor,False,False
7.0,466.27036,0.0,0.0,14.0,315.40976,0.019994628,0.040555496,0.0,0.0,Aug,3,2,1,1,New_Visitor,False,False
1.0,9.228087,0.0,0.0,48.089947,2183.1423,0.0,0.010576038,5.915737,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,59.951214,0.08064535,0.11733972,0.0,0.0,May,3,2,6,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,349.7709,0.020996526,0.039922208,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,539.8532,0.1,0.15193667,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
0.0,0.0,3.0,98.2074,16.0,889.223,0.011326192,0.044591937,0.0,0.0,Dec,2,2,8,1,Returning_Visitor,False,False
0.0,0.0,1.0,115.29763,20.747976,2857.7998,0.0,0.017193493,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
2.0,37.82201,0.0,0.0,26.0,340.94965,0.0,0.016184013,0.0,0.8,May,2,2,3,4,Returning_Visitor,False,False
2.0,360.65118,0.0,0.0,42.732185,2404.7888,0.0,0.0,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
2.0,82.19437,0.0,0.0,145.85095,3800.5938,0.0032191554,0.006662921,0.0,0.0,Aug,2,10,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,211.78491,0.0,0.05,0.0,0.8,May,2,1,3,3,Returning_Visitor,False,False
1.0,9.072785,0.0,0.0,15.0,249.94687,0.0,0.03146061,0.0,0.4,May,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,2,2,1,1,Returning_Visitor,True,False
2.1139095,111.12444,0.0,0.0,20.0,1801.806,0.016847124,0.04,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,66.10689,1997.8522,0.0066758106,0.02000376,0.0,0.6955627,May,2,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,9,3,Returning_Visitor,False,False
2.0,32.551876,0.0,0.0,9.0,597.2149,0.01834421,0.05555629,0.0,0.0,Nov,2,4,9,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,38.828293,514.4119,0.004534359,0.013301458,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
5.0,53.536636,1.0,136.96567,27.0,971.4275,0.0,0.00988635,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,274.50418,0.0,0.017391508,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,False,False
0.0,0.0,1.0,45.69311,21.0,429.06845,0.0,0.012684836,0.0,0.0,Dec,3,2,8,4,Returning_Visitor,False,False
1.0,43.050972,0.0,0.0,26.984709,805.187,0.0,0.010805997,0.0,0.0,Dec,1,1,7,2,New_Visitor,False,False
1.0,42.03961,0.0,0.0,26.476177,651.2784,0.012484358,0.024293521,0.0,0.0,May,1,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,150.76274,0.03525684,0.07797076,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False
5.0,178.60663,2.0,115.13803,13.741931,684.1131,0.0,0.02352671,21.914465,0.0,Dec,3,2,1,8,Returning_Visitor,False,True
3.0,69.687065,0.0,0.0,44.0,657.75696,0.0,0.0023778125,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,53.992714,0.0,0.020479243,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,True,False
4.0,91.74658,0.0,0.0,39.017467,2398.9546,0.0,0.012056637,33.36906,0.0,May,3,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,24.865713,0.0,0.05830516,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.4298506,2009.8134,0.0,0.03433335,0.0,0.0,Mar,2,2,3,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,225.69724,0.0,0.018806083,0.0,0.0,Dec,2,2,9,13,Returning_Visitor,False,False
3.0,32.54585,0.0,0.0,52.877766,1581.409,0.016656844,0.034356512,6.0710955,0.0,May,1,1,4,3,Returning_Visitor,False,True
2.0,4.2169266,0.0,0.0,169.17195,3747.6052,0.0018599493,0.010005972,4.636773,0.0,Oct,2,4,7,2,Returning_Visitor,True,True
2.0,139.57266,2.960027,102.02308,32.0,1990.5507,0.006020225,0.025367906,18.13504,0.0,May,2,5,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,998.4029,0.02,0.026335033,0.0,0.0,Mar,3,2,1,5,Returning_Visitor,True,False
14.763483,587.50397,5.0,145.01915,301.00592,5483.9565,0.004522842,0.0129621,9.372649,0.0,Aug,2,4,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,178.49565,6121.868,0.0066298563,0.02807458,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
13.0,254.96284,7.795475,257.6835,179.52094,5686.62,0.0062673585,0.01616914,0.0,0.0,Aug,1,5,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,17.825262,351.38864,0.0,0.023735147,0.0,0.0,June,2,6,9,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,145.5673,0.0,0.013653157,0.0,0.0,Nov,1,1,8,1,Returning_Visitor,True,False
2.0,38.958675,2.0,146.7231,16.646357,1601.3789,0.010036978,0.05,0.0,0.0,Aug,2,2,3,6,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,11.696031,392.09528,0.0,0.014285714,0.0,0.0,Nov,7,1,7,2,New_Visitor,False,False
4.0,37.600098,1.0,63.455246,52.716167,762.1997,0.0,0.014285714,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,36.0,1684.4733,0.00618731,0.009111881,16.201513,0.0,May,2,2,3,2,Returning_Visitor,True,False
